game_id;language;n_rounds_is_known;max_rounds;played_rounds;agents_communicate;agent1_name;agent1_llm;agent1_personality;agent1_knows_opponent_with_prob;agent1_strategies;agent1_scores;agent1_messages;agent2_name;agent2_llm;agent2_personality;agent2_knows_opponent_with_prob;agent2_strategies;agent2_scores;agent2_messages;game;known;payoff_type
game_3;fr;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[2, 2, 0, 2, 2, 2, 10, 2, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB'];[2, 2, 10, 2, 2, 2, 0, 2, 2, 2];[];prisoner-dilemma;known;mild
game_0;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 8, 0, 0, 2, 2, 2, 2, 2, 2];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 8, 10, 10, 2, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_1;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 8, 0, 0, 2, 2, 2, 2, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[10, 8, 10, 10, 2, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_3;fr;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 10, 10, 2, 0, 0, 0, 0, 0];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[10, 10, 0, 0, 2, 10, 10, 10, 10, 10];[];prisoner-dilemma;known;mild
game_0;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA'];[8, 10, 10, 0, 8, 10, 10, 8, 8, 8];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[8, 0, 0, 10, 8, 0, 0, 8, 8, 8];[];prisoner-dilemma;known;mild
game_1;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB'];[0, 0, 2, 10, 10, 8, 0, 8, 0, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB'];[10, 10, 2, 0, 0, 8, 10, 8, 10, 2];[];prisoner-dilemma;known;mild
game_3;fr;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB'];[2, 2, 2, 2, 10, 8, 0, 8, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB'];[2, 2, 2, 2, 0, 8, 10, 8, 2, 2];[];prisoner-dilemma;known;mild
game_0;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 8, 8, 8, 2, 2, 2, 2, 2, 2];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 8, 8, 8, 2, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_1;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 8, 0, 2, 2, 2, 2, 2, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[10, 8, 10, 2, 2, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_3;fr;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB'];[2, 2, 2, 2, 2, 2, 10, 0, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB'];[2, 2, 2, 2, 2, 2, 0, 10, 2, 2];[];prisoner-dilemma;known;mild
game_0;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 8, 8, 8, 2, 2, 2, 2, 2, 2];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 8, 8, 8, 2, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_1;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 10, 2, 2, 2, 2, 2, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[10, 10, 0, 2, 2, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_3;fr;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB'];[2, 2, 10, 8, 10, 8, 2, 8, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB'];[2, 2, 0, 8, 0, 8, 2, 8, 2, 2];[];prisoner-dilemma;known;mild
game_0;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 8, 2, 2, 2, 2, 2, 2, 2, 2];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 8, 2, 2, 2, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_1;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 0, 8, 0, 0, 2, 2, 2, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 10, 8, 10, 10, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_3;fr;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_0;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA'];[8, 8, 8, 0, 0, 10, 10, 10, 10, 0];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB'];[8, 8, 8, 10, 10, 0, 0, 0, 0, 10];[];prisoner-dilemma;known;mild
game_1;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 10, 2, 2, 2, 10, 2, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB'];[10, 10, 0, 2, 2, 2, 0, 2, 2, 2];[];prisoner-dilemma;known;mild
game_3;fr;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA'];[2, 2, 2, 2, 2, 0, 2, 2, 0, 0];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[2, 2, 2, 2, 2, 10, 2, 2, 10, 10];[];prisoner-dilemma;known;mild
game_0;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA'];[8, 8, 8, 0, 8, 0, 10, 10, 10, 0];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB'];[8, 8, 8, 10, 8, 10, 0, 0, 0, 10];[];prisoner-dilemma;known;mild
game_1;fr;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 10, 2, 2, 2, 2, 2, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[10, 10, 0, 2, 2, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_3;fr;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_0;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA'];[8, 8, 8, 8, 0, 0, 10, 10, 8, 0];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB'];[8, 8, 8, 8, 10, 10, 0, 0, 8, 10];[];prisoner-dilemma;known;mild
game_1;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 0, 2, 2, 2, 2, 10, 2, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB'];[8, 10, 2, 2, 2, 2, 0, 2, 2, 2];[];prisoner-dilemma;known;mild
game_3;vn;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA'];[10, 2, 10, 2, 2, 10, 10, 8, 0, 8];[];agent2;MistralLarge;selfish;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA'];[0, 2, 0, 2, 2, 0, 0, 8, 10, 8];[];prisoner-dilemma;known;mild
game_0;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[8, 8, 10, 8, 8, 8, 8, 8, 0, 8];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA'];[8, 8, 0, 8, 8, 8, 8, 8, 10, 8];[];prisoner-dilemma;known;mild
game_1;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 2, 10, 2, 2, 10, 10, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB'];[10, 0, 2, 0, 2, 2, 0, 0, 2, 2];[];prisoner-dilemma;known;mild
game_3;vn;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[2, 2, 10, 2, 2, 0, 2, 10, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB'];[2, 2, 0, 2, 2, 10, 2, 0, 2, 2];[];prisoner-dilemma;known;mild
game_0;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[8, 10, 8, 10, 8, 0, 8, 8, 8, 8];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[8, 0, 8, 0, 8, 10, 8, 8, 8, 8];[];prisoner-dilemma;known;mild
game_1;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB'];[0, 0, 8, 0, 2, 10, 8, 0, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB'];[10, 10, 8, 10, 2, 0, 8, 10, 2, 2];[];prisoner-dilemma;known;mild
game_3;vn;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[2, 2, 2, 0, 10, 10, 2, 10, 10, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB'];[2, 2, 2, 10, 0, 0, 2, 0, 0, 2];[];prisoner-dilemma;known;mild
game_0;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[8, 8, 8, 10, 8, 8, 8, 8, 8, 8];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[8, 8, 8, 0, 8, 8, 8, 8, 8, 8];[];prisoner-dilemma;known;mild
game_1;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA'];[0, 0, 0, 2, 2, 10, 8, 2, 2, 0];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB'];[10, 10, 10, 2, 2, 0, 8, 2, 2, 10];[];prisoner-dilemma;known;mild
game_3;vn;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB'];[2, 2, 0, 2, 2, 2, 0, 0, 0, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[2, 2, 10, 2, 2, 2, 10, 10, 10, 2];[];prisoner-dilemma;known;mild
game_0;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 8, 8, 10, 2, 2, 2, 2, 2, 2];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 8, 8, 0, 2, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_1;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 8, 0, 10, 0, 2, 2, 2, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[10, 8, 10, 0, 10, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_3;vn;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB'];[2, 2, 10, 8, 2, 2, 8, 10, 10, 10];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[2, 2, 0, 8, 2, 2, 8, 0, 0, 0];[];prisoner-dilemma;known;mild
game_0;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA'];[8, 8, 10, 10, 2, 10, 10, 8, 8, 8];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[8, 8, 0, 0, 2, 0, 0, 8, 8, 8];[];prisoner-dilemma;known;mild
game_1;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB'];[0, 0, 10, 0, 8, 2, 2, 2, 0, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[10, 10, 0, 10, 8, 2, 2, 2, 10, 2];[];prisoner-dilemma;known;mild
game_3;vn;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[2, 8, 2, 2, 2, 2, 2, 10, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB'];[2, 8, 2, 2, 2, 2, 2, 0, 2, 2];[];prisoner-dilemma;known;mild
game_0;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA'];[8, 8, 0, 10, 2, 2, 0, 2, 2, 0];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 8, 10, 0, 2, 2, 10, 2, 2, 10];[];prisoner-dilemma;known;mild
game_1;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 2, 10, 8, 2, 0, 10, 2, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB'];[10, 2, 0, 8, 2, 10, 0, 2, 2, 2];[];prisoner-dilemma;known;mild
game_3;vn;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA'];[2, 2, 2, 2, 0, 10, 2, 10, 10, 8];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA'];[2, 2, 2, 2, 10, 0, 2, 0, 0, 8];[];prisoner-dilemma;known;mild
game_0;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB'];[8, 8, 8, 0, 2, 2, 2, 0, 2, 2];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[8, 8, 8, 10, 2, 2, 2, 10, 2, 2];[];prisoner-dilemma;known;mild
game_1;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 2, 2, 2, 2, 2, 2, 2, 2, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[10, 2, 2, 2, 2, 2, 2, 2, 2, 2];[];prisoner-dilemma;known;mild
game_3;vn;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA'];[0, 8, 2, 10, 2, 0, 0, 2, 10, 0];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB'];[10, 8, 2, 0, 2, 10, 10, 2, 0, 10];[];prisoner-dilemma;known;mild
game_0;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB'];[8, 8, 8, 8, 2, 8, 0, 0, 8, 2];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB'];[8, 8, 8, 8, 2, 8, 10, 10, 8, 2];[];prisoner-dilemma;known;mild
game_1;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[0, 0, 2, 2, 10, 2, 8, 10, 0, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB'];[10, 10, 2, 2, 0, 2, 8, 0, 10, 2];[];prisoner-dilemma;known;mild
game_3;vn;False;10;10;False;agent1;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB'];[2, 2, 2, 0, 0, 8, 2, 10, 0, 2];[];agent2;MistralLarge;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB'];[2, 2, 2, 10, 10, 8, 2, 0, 10, 2];[];prisoner-dilemma;known;mild
game_0;vn;False;10;10;False;agent1;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[8, 8, 10, 0, 8, 8, 0, 0, 8, 8];[];agent2;MistralLarge;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA'];[8, 8, 0, 10, 8, 8, 10, 10, 8, 8];[];prisoner-dilemma;known;mild
